             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
       3207382_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207383_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207384_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207385_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207386_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207387_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207388_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207389_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207390_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207391_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207392_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207393_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207394_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207395_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207396_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207397_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207398_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207399_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207400_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207401_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207402_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207403_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207404_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207405_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207406_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207407_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207408_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207409_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207410_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207411_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207412_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207413_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207414_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207415_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207416_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207417_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207418_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207419_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207420_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207421_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207422_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207423_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207424_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207425_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207426_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207427_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207428_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207429_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207430_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207431_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207432_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207433_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207434_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207435_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207436_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207437_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207438_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207439_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207440_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207441_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207442_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207443_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207444_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207445_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207446_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207447_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207448_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207449_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207450_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207451_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207452_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207453_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207454_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207455_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207456_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207457_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207458_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207459_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207460_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207461_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207462_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207463_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207464_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207465_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207466_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207467_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207468_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207469_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207470_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207471_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207472_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207473_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207474_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207475_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207476_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207477_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207478_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207479_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207480_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207481_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207482_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207483_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207484_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207485_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207486_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207487_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207488_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207489_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207490_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207491_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207492_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207493_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207494_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207495_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207496_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207497_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207498_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207499_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207500_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207501_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207502_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207503_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207504_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207505_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207506_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207507_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207508_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207509_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207510_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207511_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207512_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207513_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207514_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207515_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207516_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207517_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207518_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207519_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207520_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207521_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207522_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207523_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207524_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207525_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207526_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207527_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207528_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207529_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207530_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207531_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207532_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207533_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207534_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207535_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207536_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207537_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207538_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207539_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207540_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207541_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207542_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207543_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207544_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207545_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207546_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207547_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207548_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207549_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207550_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207551_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207552_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207553_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207554_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207555_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207556_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207557_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207558_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207559_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207560_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207561_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207562_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207563_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207564_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207565_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207566_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207567_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207568_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207569_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207570_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207571_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207572_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207573_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207574_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207575_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207576_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207577_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207578_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207579_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207580_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207581_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207582_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207583_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207584_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
